id,roberta_neg,roberta_neu,roberta_pos,asin,name,rating,date,verified,title,body,helpfulVotes
373,0.0061082537,0.03000195,0.96388984,B002WTC1NG,Amazon Customer,5,"December 22, 2016",True,Almost bomb proof,"2nd time ordering and owning, using this phone, was that dependable. Highly recommend for non smart phone folks. Arrived in great time, shape, set up easy.",
374,0.015152009,0.070847034,0.9140009,B002WTC1NG,Kindle Customer,5,"October 29, 2013",True,Can't find anywhere else.,"Service was excellent. Came in less time than I was told it would and seller e-mailed me about return policy and seemed to really care if I was happy with my phone. The phone itself is not for someone who wants all the bells and whisles but it is built to Military specs and I have had one for many years this one was a replacement for one that was 4 years old and had the rubber waterpoofing on the buttons not worn off I would still be using it. However, this one is of the same rough build and I have been very happy with it.",
375,0.20590998,0.2136692,0.58042085,B002WTC1NG,David J. Walker,5,"January 3, 2014",True,The very best way to go!,"I have ruined so many cell phones.... Its nice to finally get a ""hardy"" one like this phone. Just purchasing outright makes so much more sense!",2.0
376,0.33379605,0.56645304,0.09975091,B002WTC1NG,Wolfbane011,2,"December 6, 2012",True,Didnt last long,"From whenever I got it, it was for my husband, it just now broke from falling off a nightstand a foot off the ground and broke at the hinge. Which before that it was hard to flip open and when he talked to someone on it he could hardly hear them. I have a phone exactly like this one but I have it for longer and it hasn't had the problems this one has had.",1.0
377,0.808465,0.17881933,0.012715591,B002WTC1NG,Vivian,4,"August 10, 2019",True,If carrier will activate phone - must be 4G,Verizon would not connect phone because they only activate 4G phones. Had to return phone,
378,0.93735594,0.057103455,0.005540623,B002WTC1NG,craig Paleschic,1,"February 27, 2015",True,it was dirty inside screen was scratched very badly the phone had ...,it was dirty inside screen was scratched very badly the phone had to be cleaned because it was terribly dirty.,
379,0.00767858,0.031031396,0.96129,B002WTC1NG,Byrdstowntn,5,"April 25, 2013",True,Great signal,"Works great. This phone is the only one in our home that works in the basement, sunroom, or whatever room we are in. None of our smart phones will work in these areas. My husband loves this phone.",1.0
380,0.8632177,0.122454576,0.014327701,B002WTC1NG,Dennis Cepello,1,"March 20, 2015",True,it died on the 4/20/2015 I like the phone but don't like that I payed money ...,it died on the 4/20/2015 I like the phone but don't like that I payed money and the cell dies this soon I have never dropped it our anything that would make it die.,
381,0.8963133,0.09533836,0.008348267,B002WTC1NG,M L,1,"March 9, 2017",True,Don't buy from this seller,It is supposed to be rugged military grade and it broke the first time I dropped it. It's been only 6 weeks and the seller will not give me a refund.,
382,0.10268834,0.23928544,0.6580262,B002WTC1NG,B.Diggity,3,"July 11, 2016",True,Great device device functions great,"Great device device functions great, the phone is used minimally by an elderly relative who does not want a smart phone. A few months into ownership multiple side buttons have fallen off the device.",
383,0.65436727,0.24721822,0.098414555,B002WTC1NG,J T Johnson,3,"October 19, 2013",True,"I like the phone, but I have a problem with the battery.","The phone is fine. I like the phone. However, the battery is a big disappointment. It was supposed to be a new battery. but it will not hold a charge very long. I am constantly re-charging the battery. I would have sent it back within 30 days, but if I did I couldn't use the phone. I am requesting Amazon sent me a new battery. Please contact me at johnsonjt1@windstream.net to let me know if you will honor this request. Thank you J T Johnson",
384,0.55877364,0.38630578,0.054920662,B002WTC1NG,cameron smith,3,"November 15, 2013",True,"Tiny, bombproof phone.","The phone keeps asking me to run the set up wizard even though I've done it about 10 times now. It was also a pain to get activated through Verizon, but it works like it's supposed to now.",
385,0.7517648,0.19415092,0.05408423,B002WTC1NG,Michael Baker,3,"October 31, 2013",True,Verizon Barrage wireless phone,this phone does not hold a good battery charge and charges real slow if charged by computer the positive thing about this phone is it is rugged,
386,0.0056969463,0.018793935,0.97550917,B002WTC1NG,jl,5,"August 28, 2015",True,One of the best used replacement phones I have ever ordered,The phone came within the expected time stated when ordering. I have used it for over 1 month now and it has worked flawlessly. The battery stays charged for days. The product looked brand new. One of the best used replacement phones I have ever ordered. Would definitely order from this vender again.,
387,0.0110862255,0.023144834,0.96576893,B002WTC1NG,E. S.,5,"April 27, 2016",True,Five Stars,Best phone ever. Rugged loud wish they still made these.,1.0
388,0.012353151,0.098829605,0.8888172,B002WTC1NG,Chantel,4,"August 17, 2018",True,Phone was in great shape,Great shape,
389,0.39922673,0.37752968,0.22324365,B002WTC1NG,Amazon Customer,2,"July 27, 2017",True,"Initially very pleased, then problems","My husband does not want a smart phone and this is exactly what he wants. Makes/receives calls, voice activated messaging and texting, access to Internet for basic usage, vz navigator for directions. Allows access for downloading ringtones, etc. Actually has more to it than we originally expected when we ordered it. Got a new phone of an older model, great buy, very satisfied with our $68 phone! PROBLEM: after a few days of use, we are returning this phone. We really liked all the features and we're so disappointed the voice audio stopped working. No voice sound at all. Other types of sounds worked, but no voice. Verizon technician said this was a very old model and had to go through extra searching to look it up to try to assist us. Wouldn't care about the age if it just worked!!!",
390,0.0057892916,0.052332096,0.94187856,B002WTC1NG,CATHY D.,4,"February 13, 2014",True,PHONE FOR HUSBAND,THIS PHONE IS GREAT FOR A HUSBAND THAT WORKS IN A WAREHOUSE. WE OWN A SEED AND GRAIN CO. SO MY HUSBAND IS IN AND OUT OF THE WAREHOUSE ALL THE TIME. THIS IS THE ONLY PHONE WE HAVE FOUND THAT WILL RECEIVE CALLS WERE EVER HE IS IN THE WAREHOUSE. PLUS IT IS WATER PROOF. MY HUSBAND GOT THE PHONE IN WATER AND IT NEVER STOPPED WORKING. I DIDN'T EVEN HAVE TO PUT IT IN RICE. WE HAVE HAD A BARRAGE PHONE FOR 4 YRS.,
391,0.015779654,0.07216024,0.9120601,B002WTC1NG,Kevin J. Seymore,5,"December 13, 2012",True,Very sturdy phone,Heavy-duty phone was very good quality. I would recommend it for anyone that would be afraid they might drop their phone accidentally. And it has a very loud speakerphone in very big display,
392,0.02963696,0.13095269,0.83941036,B002WTC1NG,M. Hildreth,4,"May 1, 2013",True,Durable,"This phone has been durable and works fine. Certainly a far cry from a smart phone, but I just wanted something that wouldn't break and I got it.",
393,0.74543816,0.24336621,0.0111955935,B002WTC1NG,David Winchell,3,"April 17, 2015",True,Not completely happy....,The earpiece volume is quite low. And the ability to use the contact backup software is not possible due to the software was not 'wiped' by the previous owner.,
394,0.03525796,0.14826843,0.8164736,B002WTC1NG,paul Smith,5,"November 19, 2015",True,Five Stars,Excellent,
395,0.006541427,0.040614765,0.9528438,B002WTC1NG,Amazon Customer,5,"July 27, 2015",True,Five Stars,pretty good and quick,
396,0.014303025,0.03389312,0.95180386,B002WTC1NG,JAM,5,"June 10, 2013",True,Works,"I wanted a plain cell phone and this is it. I love it. It works fine, the battery has a decent life and the numbers are easy enough to see",
397,0.02166929,0.15933014,0.8190006,B002WTC1NG,Eldorado_Kid,5,"January 8, 2018",True,I like it!,"I would rather it be a bit thinner, but it does exactly what I wanted it to do!",
398,0.009222869,0.056781277,0.93399584,B002WTC1NG,MissyH,5,"November 10, 2016",True,Five Stars,100% Positive,
399,0.0066851405,0.054281775,0.9390331,B002WTC1NG,Wayne Gunter,4,"September 4, 2015",True,Good for anyone hard whos on a phone,Very durable. Good for anyone hard whos on a phone.,
400,0.009448789,0.045709163,0.94484204,B002WTC1NG,Motherbee,5,"September 4, 2015",True,Five Stars,Love it.,
401,0.0037461794,0.009802279,0.9864515,B002WTC1NG,James M. Aaron,5,"May 20, 2013",True,"Works great, and delivery was very timely","Works great, it was easy to convert my old set up to this one, and arrived very timely. I love this phone's durability, and being waterproof.",
402,0.0036744266,0.010702404,0.9856231,B002WTC1NG,LJ,5,"December 20, 2015",True,Motorola Barrage V860,"Worked perfect right out of the box, no problems activating with Verizon Wireless. Love this phone. It is great.",
403,0.008578609,0.06042187,0.9309995,B002WTC1NG,Katieofcolor,5,"December 26, 2013",True,looked brand new,Phone lasted for our young son over 2.5 years.. worked really well and was easy to use and no extra functions to worry about.,
404,0.0037051793,0.009014575,0.9872802,B002WTC1NG,SAMUEL AYERS,4,"October 28, 2015",True,Great Buy,Good purchase for a used phone - works great - very happy,
405,0.009915972,0.036690656,0.9533934,B002WTC1NG,John guitar,5,"January 8, 2015",True,"A real mans phone, not a sissy I phone","Great phone, I have had several. Dump the insurance, they send you a reconditioned phone.",
406,0.059859153,0.46574503,0.4743959,B002WTC1NG,TripleCrownJim,5,"March 15, 2013",True,Great for what I want,"This is exactly what I wanted to do make mandatory restatement about how an item is, ok it is what I want and does fine",
407,0.0029612689,0.009003991,0.9880348,B002WTC1NG,Peyt,5,"February 16, 2013",True,it worked well for me,I am very satisfied. I am using it everyday. I also got the products very quickly. Glad to have purchased this product.,
408,0.4431441,0.4464826,0.110373326,B002WTC1NG,big willy,5,"November 24, 2014",True,major problem was in removing the Backup Assistant alert and ...,major problem was in removing the Backup Assistant alert and resetting the phone to enable Backup Assistant with the new number ... the folks at Wireless Discount were very helpful. If they had understood the alert problem from the get-go we could have avoided replacing the first phone that they sent.,
409,0.003522376,0.03089358,0.96558404,B002WTC1NG,Richard G. Schulman,5,"May 2, 2015",True,"sturdy, and comfortable to use","The Barrage flip phone by Motorola V860 is well designed, sturdy, and comfortable to use. Battery power use seems excellent and goes three-four days without a recharge. Will see if this continues as the months pass. :-)",
410,0.008225968,0.032965723,0.9588083,B002WTC1NG,vzaleski1965,5,"December 30, 2012",True,terrific phone,bought this for my ex husband... he loves it .. and its a heavy duty phone which is terrific... as he ran over the last one with the pickup truck...lol... but he gets good reception with it and says it has great sound...and a terrific camera... oh and he loves the voice activated dialing,
411,0.09243451,0.80319124,0.10437422,B002WTC1NG,Gil,4,"November 13, 2016",True,"HAD ONE BEFORE, THIS IS A RUGGED DEPENDABLE PHONE ...","HAD ONE BEFORE, THIS IS A RUGGED DEPENDABLE PHONE BUT IT DOES HAVE ITS LIMITS AS I FOUND OUT. NO FRILLS, I JUST USE IT TO MAKE PHONE CALLS.",
412,0.012874333,0.09295103,0.89417464,B002WTC1NG,dj,5,"August 23, 2014",True,Five Stars,Good basic phone if u don't want a data plan. Phone was used but in very good condition.,
413,0.013376233,0.078810796,0.907813,B002WTC1NG,Thomas E. Lacroix,4,"January 1, 2013",True,Great phone!,"If you like flip phones, this is the best I have owned. My phone does not have a camera, but later models included a camera. It has a nice feel, but user must be careful of the back plate. If it is not flat and you try to turn the lock it can damage the latch which is molded into the body of the phone.",
414,0.0033600524,0.0074957428,0.98914427,B002WTC1NG,south1sttank,5,"September 7, 2015",True,Great buy!,Bought this phone for my mom. Very easy to use. Made her very happy!!,
415,0.33411837,0.27925622,0.38662538,B002WTC1NG,John Harrison,5,"July 8, 2014",True,Pretty good!,It's a flippy! And dang tough!,
416,0.22521909,0.32202065,0.4527603,B002WTC1NG,kathleen,3,"May 30, 2013",True,Eh...,"We got the phone quicker than expected, which was great. However, the wrong battery was included. We got the right battery within a few days of calling them, which was also great. However, the phone wouldn't connect to the charger and the thing couldn't be recharged. Also, the camera didn't work. We got a replacement phone a few days later - again, packaged with the wrong battery for the model phone we ordered. That's ok because we had already gotten a new battery on hand... and the camera works on this one. All in all, it took a 2-3 weeks to finally have the right equipment that's working properly. Kind of a hassle, but it was a decent price.",1.0
417,0.16741419,0.71664256,0.11594326,B002WTC1NG,CHRIS EVARD,5,"November 8, 2015",True,Flip phone,Replacement,
418,0.16965319,0.60088676,0.22946008,B002WTC1NG,James M.,5,"November 29, 2014",True,Phone works good but was locked by previous owner,Phone works good but was locked by previous owner. Phone could make and recieve contact calls only with previous contacts. After working 2.5 hours with three different verizon reps phone works fine.I feel i am due a partial refund from Taylor Wireless. Please advise?,
419,0.26383147,0.4921813,0.2439872,B002WTC1NG,Drew,5,"August 19, 2014",True,Five Stars,Pretty much unkillable,
420,0.005026457,0.0338676,0.961106,B002WTC1NG,ShesacodyAW,5,"February 16, 2013",True,Great Phone,Sold working phone. For our area this is a basis phone and does text and pics great too. I recommend.,
421,0.004037122,0.010671412,0.9852915,B002WTC1NG,Helen D,5,"August 27, 2015",True,Super phone! It is very sturdy,Super phone! It is very sturdy.,
422,0.024079874,0.16304332,0.81287676,B002WTC1NG,P. Hawkins,5,"November 26, 2012",True,Just what I need,Had a work phone like this one and was use to it. Doesn't have all the bells and whistles but that is why I got it--simple!,
423,0.013222099,0.06079628,0.9259816,B002WTC1NG,Merriment11,5,"July 7, 2014",True,(I have a great computer for that) I love my compact Motorola Barrage ...,"Since I have no need for a phone that can serf the Internet etc. (I have a great computer for that) I love my compact Motorola Barrage V860 phone. It does all the things I require it to do and looks pretty, too, with it's new red protective cover.",
424,0.0056642233,0.021895919,0.9724399,B002WTC1NG,Patty Bleazard,5,"September 11, 2014",True,"great price, shipping was fast","The product was advertised correctly, great price, shipping was fast, and the quality of the product was 5 stars. I would purchase another produce from Amazon.com again. I will recommend it to others.",1.0
425,0.81486475,0.16371295,0.021422224,B002WTC1NG,Pamela Nelson,2,"June 4, 2014",True,No camera on this phone.,Very disappointed that this phone did not have a camera. Most phones have cameras now days. The last phone we had exactly like this had a camera. We thought we were getting the same phone. How do we get a Motorola Barrage with a camera?,1.0
426,0.007549527,0.03735957,0.9550909,B002WTC1NG,Kindle Customer,4,"July 29, 2015",True,Four Stars,Works good! No issues.,
427,0.03189531,0.39760908,0.5704956,B002WTC1NG,SUSAN W WHITE,5,"September 14, 2015",True,Five Stars,works fine,
428,0.00478069,0.04762277,0.94759655,B002WTC1NG,Jed B,5,"August 6, 2013",True,"Simple, good voice quality, holds a charge.","Got this for my elderly dad. I like that it's waterproof (but we'll see). Simple, large buttons, good voice quality, holds a charge well. What's not to like?",
429,0.009135704,0.028003443,0.9628608,B002WTC1NG,R P,5,"September 17, 2014",True,Good,Fast shipment. Good Phone,
430,0.36233658,0.57671565,0.06094777,B002WTC1NG,Erma Shell,1,"April 23, 2016",True,Was not able to use on my Verizon services. ...,Was not able to use on my Verizon services. I gave it to my baby nephew to play with.,
431,0.059909075,0.4980119,0.4420791,B002WTC1NG,redBC,4,"December 12, 2013",True,mislabeled,Said new looked new but inside screen sticker said refurbished camera data missing too but otherwise it works and that's what we wanted,
432,0.028264785,0.08846866,0.88326657,B002WTC1NG,Melissa,5,"July 17, 2013",True,Just like new!,"This was a gift for my dad who can't get over his old phone breaking. He's not much of a tech person so I was psyched when I found the same phone here, since Verizon no longer has them for sale. The price was great and the phone looks flawless. Dad was really happy to have his old phone back.",
433,0.008343859,0.12900424,0.8626519,B002WTC1NG,Steve Davis,5,"May 15, 2017",True,Five Stars,received the phone on time and works fine thanks Steve,
434,0.1641131,0.20194794,0.63393897,B002WTC1NG,steve euman,5,"August 19, 2015",True,I know most buyers don't like to give five stars or a perfect score but ...,I know most buyers don't like to give five stars or a perfect score but anything less is considered a bad job by corporate america. Item appears better than expected. Very happy!,
435,0.0042055007,0.013530717,0.98226374,B002WTC1NG,nan34,5,"November 16, 2012",True,Hard to find good flip phones,I had been looking for a flip phone for my husband and this one is perfect and works great !!!,
436,0.027753407,0.18247104,0.78977555,B002WTC1NG,Grandma B,5,"January 3, 2015",True,Outstanding phone!,"My husband likes basic phones. He had a Motorola when we were stuck with Sprint, but now that we are finally free and have service...he needed a phone that would work with Verizon service (which I am thrilled with btw-can place calls and do not get disconnected). Off topic there...sorry. The old phone he had that he loved was not available so I opted for this one. He loves it! Holds a charge for almost a week with no extras turned on. Calls are clear...much clearer than with mine...lol.",
437,0.029823257,0.123460405,0.8467163,B002WTC1NG,Bunnerella,5,"April 26, 2013",True,barrage,"This phone is no longer made for Verizon so I had to search for it because this was THE ONE my husband wanted...He is extremely happy with and would not part with it.Its dependable,clear and sturdy for a working person.",
438,0.0053387424,0.022722369,0.97193885,B002WTC1NG,Skyla Cowan,4,"September 4, 2013",True,2nd Best Feature Phone I Ever Used,"The phone is capable of listening to music and has music controls on the front, is perfect for screwing Verizon which is always a plus, and you can't go wrong with a flip phone. my niece absolutely loves this phone. I fully recommend this phone for anyone who wants to entertain their kids, nephews or in my case, niece.",11.0
439,0.026302217,0.082770385,0.8909274,B002WTC1NG,WanB,4,"December 31, 2013",True,Happy camper,The phone arrived promptly. Everything was as stated in advertisement. I have less one star only because it may have had 1 or 2 more scratches on it than I prefer. Overall the phone is great!! Wanted it for my mom who wanted an upgrade but is not into the new phones of today.,
440,0.0098387655,0.07395334,0.9162079,B002WTC1NG,zhang,4,"November 16, 2014",True,The battery is reasonably good considering this is a used phone,the phone works well. The appearance is as those described in advertisement. The battery is reasonably good considering this is a used phone.,
441,0.03635568,0.16039228,0.8032521,B002WTC1NG,Clint W,5,"November 16, 2012",True,Motorola V860 Cell Phone,"When the wife's phone died, she was adamant that she only wanted a cell phone for voice calls. I was familiar with this model from tests while in the military. Good design, solid construction, excellent battery life, and great performance. It was used, but listed like new, and that's exactly the way it was. Would definitely purchase again, and would recommend this one without hesitation.",1.0
442,0.85304946,0.137568,0.009382596,B002WTC1NG,Brenda Ferrell,1,"July 8, 2015",True,Very disappointed.,The phone in the box wasn't the one that was supposed to be in there. The phone was already a active phone so I couldn't activate it. Very disappointed.,
443,0.9055999,0.0877885,0.006611617,B002WTC1NG,Amazon Customer,2,"January 23, 2017",True,Two Stars,"charger doesn't plug in very well, seems to be damaged.",
444,0.0057502515,0.026130175,0.96811956,B002WTC1NG,Nance,5,"May 9, 2016",True,My husband is not tec savy this is the 3rd ...,My husband is not tec savy this is the 3rd one of these I've gotten for him and he loves it!,
445,0.017174203,0.0512359,0.93158984,B002WTC1NG,Steph,5,"July 26, 2013",True,Exactly What We Needed!,"This product arrived in excellent condition, both cosmetic and operational! It was EXACTLY as described! I would suggest to anyone doing the same, though to order the extended life battery and door, as the battery that shipped with this phone was inadequate.",
446,0.016844286,0.08631793,0.8968378,B002WTC1NG,Lee Downey,4,"December 27, 2014",True,great fliptop.,Good sturdy quality,
447,0.009197274,0.17139351,0.81940925,B002WTC1NG,N. Goodson,4,"May 16, 2013",True,hubby loves,Bought for husband and he uses it everyday. He likes the fact that he can flip the lid and talk without having to do anything else.,
448,0.87069416,0.12075134,0.008554468,B002WTC1NG,James h,2,"September 6, 2015",True,James h. Phone was broke,"Phone wont ring,no sound. It wasnt the phone they said it was. Cover was missing over the power connection. They should have checked it out better",
449,0.3557889,0.5141892,0.13002196,B002WTC1NG,Margaret C.,4,"April 26, 2014",True,"Phone was used, but in great condition.","Would have been nice to have information with the phone serial numbers for registration. Had to remove the battery, and find the identification number, which is extremely tiny and hard to read. Other than that, very happy with purchase",
450,0.026924644,0.61921304,0.35386232,B002WTC1NG,Sammie W Timmons,4,"November 27, 2014",True,Four Stars,Works as advertised.,
451,0.64951545,0.3273905,0.023094056,B002WTC1NG,Amazon Customer,1,"October 9, 2016",True,One Star,While the phone works both rubber control buttons on right side have fallen out.,
452,0.018241296,0.118438035,0.86332065,B002WTC1NG,Amazon Customer,4,"April 26, 2016",True,Four Stars,"Phone is fine and as expected. The battery does not hold much charge. Hpwever, I am satisfied",
453,0.5714262,0.2692767,0.1592971,B002WTC1NG,joann heckenberg,4,"October 27, 2013",True,Good phone,"It was a little more broken in than I thought, but in good working order. I will kill this phone so a used one in best for me.",
454,0.6520398,0.26657674,0.081383385,B002WTC1NG,dave,4,"March 12, 2014",True,Like that phone!,"Had one for 6years, some-what water proof and takes real beating. Hope this one lasts as long. With the same punishment, would have ruin 5 Smart phones by now.",
455,0.007837317,0.025304798,0.9668579,B002WTC1NG,Amazon Customer,5,"June 7, 2016",True,Five Stars,Nice basic phone for the money. Very well built.,
456,0.04198279,0.20145936,0.7565579,B002WTC1NG,Tabitha Lockamy,5,"July 13, 2014",True,great,Great,
457,0.9561767,0.03922828,0.0045949775,B002WTC1NG,Clarisa Neal,1,"September 30, 2013",True,filthy phone,"this phone is so dirty i'm afraid to use it, not to mention put it near my face. I'm send it back.",1.0
458,0.0041456907,0.024016166,0.9718382,B002WTC1NG,Amy Lance,5,"October 4, 2013",True,just what I wanted,"This Motorola Barrage V860 phone came in as described, it worked fine on the existing service. Thanks for a good product.",
459,0.54905933,0.39423808,0.05670262,B002WTC1NG,allen,2,"August 22, 2014",True,worked fine but hige broke after several years 8) coudnt get ...,"i had one that broke the hinge,worked fine but hige broke after several years 8) coudnt get it repaired so i found a new one.workes as gooed as the old one.allen",
460,0.029957343,0.25946736,0.7105753,B002WTC1NG,Sarah,5,"January 1, 2015",True,Great Phone,"had to replace my old barrage, quick deliverly and geat looking phone, works exactly as expected.",
461,0.48053142,0.5031621,0.016306527,B002WTC1NG,John Barela,2,"December 30, 2014",True,Two Stars,"The phone couldn't be activated on Verizon prepaid, either online or in the store.",1.0
462,0.63433236,0.34409517,0.02157245,B002WTC1NG,Melanie Cowart,1,"October 5, 2016",True,Won't buy another one,Parts of it fell off,
463,0.02258588,0.08080433,0.89660984,B002WTC1NG,Darin Schroader,4,"July 1, 2013",True,Great Phone,"Its a great phone for a dumb phone, but that is all I need. shock resistant and water resistant everything I need in a phone",
464,0.019930119,0.11760666,0.86246324,B002WTC1NG,John R Cannon,5,"July 9, 2013",True,Good product..,Shipped very timely....Phone works well in my area..Holds charge very well. Previous phone did not pick up well here..This one receives will and battery charge last two days rather than two hours..,
465,0.0076718894,0.027720055,0.9646081,B002WTC1NG,Charles H. Freeman,5,"September 4, 2012",True,great phone,I am very much impressed by this product but also by the company that sold it to me recieved phone as told had a problem with one of these products was given a new product in a timely fashion all is well KUDOS to all,
466,0.0065002325,0.028345017,0.96515477,B002WTC1NG,Jillian,5,"May 31, 2013",True,Motorola for Employee,This phone came in so fast and met every expectation! Our employee even said he could hear better on this one than the last phone (Which we paid about $160.00 for.,2.0
467,0.006336838,0.033352952,0.96031016,B002WTC1NG,O. David Dickson,5,"December 25, 2013",True,great phone,"This is a very rugged phone, that can be dropped, wet, and still keeps working. The phone arrived when promised, in better condition than expected, good value.",
468,0.006493204,0.067991,0.92551583,B002WTC1NG,Jeff,4,"May 10, 2014",True,backup,Bought this as a backup phone for my father and it worked out great for him as he wanted something durable.,
469,0.005633801,0.014128852,0.9802374,B002WTC1NG,Janice J. Keech,5,"November 26, 2014",True,Five Stars,love it easy to use.,
470,0.007888412,0.020697651,0.9714139,B002WTC1NG,johntucker,5,"October 20, 2012",True,Just what i wanted,This phone is exactly what i wanted an they even put in a car charger with my order for free. All works great an no problems with anything. I would buy from them again with no second thought. thanks.,1.0
471,0.5661953,0.39571717,0.03808761,B002WTC1NG,James H. Braun,5,"March 15, 2014",True,Great phone!!,"Replace the original Barrage V860 with a new one. The old was run over with a tractor. Still work put the cracked screen made it hard read. Try doing that with a ""smart "" phone.",
472,0.7323422,0.24232855,0.025329249,B002WTC1NG,Rick Bailey,1,"October 27, 2014",True,One Star,Maybe a good phone but wouldn't work with Verizon and it was marked and sold as such.,
473,0.45041245,0.45630375,0.093283854,B002WTC1NG,Laura Skrumbellos,3,"February 24, 2014",True,Area of coverage is great,The phone clicks and breaks up the sound when you are on the receiving end of the call this phone is made from. Otherwise great.,
474,0.30608812,0.5806682,0.11324367,B002WTC1NG,Amazon Customer,5,"June 28, 2016",True,Five Stars,Everything I expected it to do.,
475,0.0036731078,0.031937987,0.96438897,B002WTC1NG,Kate Becker,5,"February 24, 2016",True,Five Stars,Great for a flip phone.,
476,0.0054326607,0.024520617,0.9700467,B002WTC1NG,Tony,5,"November 25, 2013",True,Pro Grade Phone & Service,"Arrived on time, As Ordered, In Great Condition and was activated without issue. Great experience. Always liked Motorola because its durable and can take a beating",
477,0.006233706,0.055946365,0.93781996,B002WTC1NG,Beth A. Rader,5,"October 20, 2015",True,works as expected,Cell phone was in great condition and works as expected.,
478,0.7957716,0.18687007,0.017358389,B002WTC1NG,Judy,1,"October 30, 2014",True,No good. The phone was very used,No good. The phone was very used.,
479,0.48734215,0.4961917,0.016466074,B002WTC1NG,D Robinson,4,"August 12, 2015",True,Four Stars,"previous owner did not remove some features, and we do not have pass word to reset",
480,0.6861534,0.28346398,0.03038257,B002WTC1NG,Rosemary,2,"June 11, 2015",True,Two Stars,The speaker button on the side of the phone broke about two weeks after I started using it,
481,0.0051893434,0.0108948955,0.98391575,B002WTC1NG,really like it i do&eth;&#159;&#152;&#130;&eth;&#159;&#152;&#130;&eth;&#159;&#152;&#130;&eth;&#159;&#152;&#130;&eth;&#159;&#152;&#130;&eth;&#159;&#152;&#130;&eth;&#159;&#152;&#130;&eth;&#159;&#152;&#130;&eth;&#159;&#152;&#130;,5,"August 12, 2015",True,Texas Native,It was a very nice phone.Shipping was fast!I give them 5 stars!!,
482,0.6245138,0.35798463,0.01750157,B002WTC1NG,PABLO,3,"April 18, 2016",True,Three Stars,not original .....,
483,0.010995139,0.0793753,0.9096295,B002WTC1NG,Kathy Day,5,"April 29, 2015",True,Very Prompt service- phone is an identical phone for my ...,Very Prompt service- phone is an identical phone for my mom so it is just what she wanted.,
484,0.0049782917,0.064451374,0.93057036,B002WTC1NG,Ks,5,"July 3, 2013",True,Motorola Barrage,The product was in excellent condition and was received quickly from the buyer. I was able to transfer my previous numbers on to this phone since I have a Verizon contract.,
485,0.5855449,0.33513296,0.079322085,B002WTC1NG,scottlong,1,"September 3, 2015",True,One Star,It worked for two weeks and stopped working. A peace of junk.,
486,0.03548522,0.31713048,0.64738435,B002WTC1NG,Donna R Bernier,3,"August 17, 2015",True,Three Stars,Work well speaker phone not very well for the price it is fine,
487,0.0066172206,0.026002511,0.9673803,B002WTC1NG,James,5,"September 5, 2013",True,Nice Product,The phone was as describe. Great used condition and included the charger. The phone works perfectly and seems to have been very lightly used,
488,0.005185751,0.018191535,0.9766227,B002WTC1NG,Robert T.,5,"January 7, 2014",True,Great,"A very reliable, easy phone. And it's Waterproof. For a used phone it seems brand new. This purchase exceeded my expectations.",
489,0.005522867,0.018121578,0.9763556,B002WTC1NG,Thomas R. Mancuse,5,"August 22, 2015",True,Five Stars,excellent thanks,
490,0.774054,0.21335031,0.0125956945,B002WTC1NG,Ricardo Pillow,1,"June 10, 2015",True,One Star,unable to activate phone due to problem with stickers inside phone.,
491,0.11555756,0.81940335,0.06503906,B002WTC1NG,Kindle Customer,1,"February 27, 2015",True,One Star,When phone is answered the caller can not here you unless they are put on speaker,
492,0.0034142255,0.013135875,0.9834499,B002WTC1NG,pablo jimenez,5,"February 19, 2014",True,great,"It's a great item, reception is nice. I got the belt buckle clip holder and its nice. plus the shpping even better.",
493,0.024934715,0.09876715,0.8762982,B002WTC1NG,Daniel,5,"August 3, 2013",True,"Everything it is supposed to be, nothing it isnt","I bought this phone due to the last two touchscreen phones i had being destroyed by even a little water. this one is waterproof (i tested it), and shockproof, the predictive text works great (for texts), the signal and battery life are superior to much more expensive phones. It plays music, works with standard headphones and offers navigation and browsing (although limited) as well. This phone is not for someone who wants web browsing and high end features. This phone is for anyone who wants a reliable nearly indestructible phone to use for everyday communication.",1.0
494,0.0037011753,0.017276218,0.97902256,B002WTC1NG,John Boland,5,"April 22, 2013",True,GREAT PRODUCT!,"Product Had Great Reviews And Had The Features Desired; Simplicity, Ruggedness, Easy Viewing Screen, Clear Sound Strong Signal! Thanks For A Qualty Product!",
495,0.004602508,0.01753974,0.9778577,B002WTC1NG,Ryan M.,4,"December 16, 2014",True,Four Stars,Great flip phone!,
496,0.017244212,0.33719024,0.64556557,B002WTC1NG,Ronald G. Dolter,5,"April 9, 2015",True,Five Stars,It arrived within the time quoted and is functioning properly.,
497,0.48055983,0.39538518,0.124054976,B002WTC1NG,Thomas B. Reece,3,"May 14, 2015",True,Three Stars,"Phone worked ok, however the charger NEVER worked at all",
498,0.003204172,0.011217429,0.9855784,B002WTC1NG,sasha ford,5,"March 26, 2015",True,Five Stars,Very pleased with the speedy arrival and quality of the product,
499,0.3799875,0.36086804,0.25914448,B002WTC1NG,rebecca schoessow,4,"January 29, 2013",True,bring it on....,This phone can take a barrage of abuse. Great for the person who is often working outdoors. Loud ringer too!,
